Epoch,Train_Loss,Train_Accuracy,SSC_Loss,Pseudo_Loss,Test_Loss,Test_Accuracy,Epoch_Time_s,Cumulative_Time_s
27,0.22364670578991214,95.56451612903226,0.06020459628874256,1.630311325673134,1.8441731266437038,52.77217741935484,94.9283835887909,2469.805184841156
28,0.21744700208786996,95.56451612903226,0.06937579423068993,1.9654212978578383,1.8783558193714387,53.62903225806451,96.39462423324585,2566.199809074402
29,0.21607462737348773,96.06854838709677,0.055683892625834674,1.806394818329042,1.906621636882905,52.77217741935484,95.38760137557983,2661.5874104499817
30,0.20787485761027183,96.06854838709677,0.05516521665718286,1.6835434263752354,1.8798038151956373,53.528225806451616,97.00209712982178,2758.5895075798035
31,0.21739899571384153,95.61491935483872,0.06446682187097688,1.6417695437708208,1.8685211395063708,53.931451612903224,94.76666164398193,2853.3561692237854
32,0.19964264327239606,96.11895161290323,0.05473642682115878,1.9477502088392935,1.8768671462612767,53.931451612903224,96.36175560951233,2949.7179248332977
33,0.21934299146936787,95.86693548387096,0.06349053182789395,2.028627299493359,1.86237005937484,53.931451612903224,96.96373510360718,3046.681659936905
34,0.20593276740081848,96.16935483870968,0.05650782663254968,2.098730360308001,1.9017308469741576,52.52016129032258,96.5835633277893,3143.265223264694
35,0.21469160121294759,96.27016129032258,0.0581924001415891,1.960060284022362,1.8854438758665515,52.77217741935484,96.52089667320251,3239.7861199378967
36,0.20226399215959734,95.81653225806451,0.05303178487285491,2.0441295389206178,1.8915968498876017,52.923387096774185,96.98884582519531,3336.774965763092
37,0.21823933768656947,95.36290322580645,0.059996684953089685,1.8126603411811013,1.8832826460561445,53.125,96.35853958129883,3433.133505344391
38,0.19388616265308473,96.52217741935483,0.05325198972657803,2.1059934919880283,1.889612723742762,53.78024193548387,96.73785829544067,3529.8713636398315
39,0.19999265202110814,96.57258064516128,0.0561780673601935,1.8857755295691951,1.9001617720050197,53.326612903225815,95.97496771812439,3625.846331357956
40,0.19955024760096304,96.32056451612904,0.05859967219012399,1.8673364308572584,1.8933305144309998,53.42741935483871,96.3653519153595,3722.2116832733154
41,0.19445834861647698,96.57258064516128,0.051823324253482204,1.960740077880121,1.900021957774316,53.17540322580645,95.75552368164062,3817.967206954956
42,0.18767363193535036,96.21975806451613,0.05390867122238682,2.2845815843151462,1.902080660866153,53.47782258064516,97.57628011703491,3915.543487071991
43,0.2048959126395564,96.16935483870968,0.05751879657468488,1.8030190429379862,1.8994120388261733,53.326612903225815,96.17013263702393,4011.713619709015
44,0.18513000131614746,96.52217741935483,0.057107801504072644,2.1432950381309754,1.8974097832556693,53.37701612903226,97.37647700309753,4109.090096712112
45,0.19581745192408562,96.42137096774194,0.05292758594958052,2.203905701637268,1.90430913817498,53.42741935483871,96.52980971336365,4205.619906425476
46,0.19511294593253442,95.91733870967742,0.05678044241522589,1.9237183370897848,1.9063455414387487,53.27620967741935,96.18285584449768,4301.802762269974
47,0.19576510246242246,95.91733870967742,0.0518472962562115,1.9352945281613259,1.904713197100547,53.2258064516129,95.77613282203674,4397.5788950920105
48,0.19341364599043323,96.47177419354838,0.04914158363375933,2.3783111418447187,1.905057914795414,53.2258064516129,98.34256768226624,4495.921462774277
49,0.1909289946479182,96.47177419354838,0.05565185370224138,2.222728842689145,1.9056459674912114,53.2258064516129,97.36125111579895,4593.282713890076
50,0.18780972448087507,97.22782258064517,0.05617321339706259,2.0498034862741346,1.9056130551522779,53.2258064516129,96.96894907951355,4690.251662969589
