Epoch,Train_CLS_Loss,Train_SAC_Loss,Test_Accuracy,Test_Loss,Conf_Threshold,Epoch_Time_s,Cumulative_Time_s
23,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1192.8811275959015
24,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1244.1186594963074
25,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1295.3561913967133
26,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1346.5937232971191
27,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1397.831255197525
28,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1449.068787097931
29,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1500.3063189983368
30,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1551.5438508987427
31,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1602.7813827991486
32,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1654.0189146995544
33,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1705.2564465999603
34,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1756.4939785003662
35,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1807.731510400772
36,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1858.969042301178
37,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1910.206574201584
38,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,1961.44410610199
39,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2012.6816380023959
40,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2063.9191699028015
41,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2115.1567018032074
42,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2166.3942337036133
43,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2217.631765604019
44,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2268.869297504425
45,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2320.106829404831
46,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2371.344361305237
47,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2422.5818932056427
48,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2473.8194251060486
49,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2525.0569570064545
50,0.0224357778281574,0.0193990206706427,78.45,1.2522831918701294,0.8615384615384616,51.23753190040589,2576.2944889068604
